Time[s];Supply_P[bar];R1_P[bar];EPU_P[bar];T1_P[bar]
7.7653;10.0000;2.4110;2.3000;2.8081
7.7663;10.0000;2.4110;2.3000;2.8079
7.7673;10.0000;2.4109;2.3000;2.8077
7.7683;10.0000;2.4108;2.3000;2.8074
7.7693;10.0000;2.4108;2.3000;2.8072
7.7703;10.0000;2.4107;2.3000;2.8070
7.7713;10.0000;2.4107;2.3000;2.8068
7.7723;10.0000;2.4106;2.3000;2.8065
7.7733;10.0000;2.4106;2.3000;2.8063
7.7743;10.0000;2.4105;2.3000;2.8061
7.7753;10.0000;2.4105;2.3000;2.8058
7.7763;10.0000;2.4104;2.3000;2.8056
7.7773;10.0000;2.4104;2.3000;2.8054
7.7783;10.0000;2.4103;2.3000;2.8052
7.7793;10.0000;2.4103;2.3000;2.8049
7.7803;10.0000;2.4102;2.3000;2.8047
7.7813;10.0000;2.4101;2.3000;2.8045
7.7823;10.0000;2.4101;2.3000;2.8042
7.7833;10.0000;2.4100;2.3000;2.8040
7.7843;10.0000;2.4100;2.3000;2.8038
7.7853;10.0000;2.4099;2.3000;2.8036
7.7863;10.0000;2.4099;2.3000;2.8033
7.7873;10.0000;2.4098;2.3000;2.8031
7.7883;10.0000;2.4098;2.3000;2.8029
7.7893;10.0000;2.4097;2.3000;2.8026
7.7903;10.0000;2.4097;2.3000;2.8024
7.7913;10.0000;2.4096;2.3000;2.8022
7.7923;10.0000;2.4096;2.3000;2.8020
7.7933;10.0000;2.4095;2.3000;2.8017
7.7943;10.0000;2.4095;2.3000;2.8015
7.7953;10.0000;2.4094;2.3000;2.8013
7.7963;10.0000;2.4093;2.3000;2.8011
7.7973;10.0000;2.4093;2.3000;2.8008
7.7983;10.0000;2.4092;2.3000;2.8006
7.7993;10.0000;2.4092;2.3000;2.8004
7.8003;10.0000;2.4091;2.3000;2.8001
7.8013;10.0000;2.4091;2.3000;2.7999
7.8023;10.0000;2.4090;2.3000;2.7997
7.8033;10.0000;2.4090;2.3000;2.7995
7.8043;10.0000;2.4089;2.3000;2.7992
7.8053;10.0000;2.4089;2.3000;2.7990
7.8063;10.0000;2.4088;2.3000;2.7988
7.8073;10.0000;2.4088;2.3000;2.7986
7.8083;10.0000;2.4087;2.3000;2.7983
7.8093;10.0000;2.4087;2.3000;2.7981
7.8103;10.0000;2.4086;2.3000;2.7979
7.8113;10.0000;2.4086;2.3000;2.7977
7.8123;10.0000;2.4085;2.3000;2.7974
7.8133;10.0000;2.4084;2.3000;2.7972
7.8143;10.0000;2.4084;2.3000;2.7970
7.8153;10.0000;2.4083;2.3000;2.7968
7.8163;10.0000;2.4083;2.3000;2.7965
7.8173;10.0000;2.4082;2.3000;2.7963
7.8183;10.0000;2.4082;2.3000;2.7961
7.8193;10.0000;2.4081;2.3000;2.7959
7.8203;10.0000;2.4081;2.3000;2.7956
7.8213;10.0000;2.4080;2.3000;2.7954
7.8223;10.0000;2.4080;2.3000;2.7952
7.8233;10.0000;2.4079;2.3000;2.7950
7.8243;10.0000;2.4079;2.3000;2.7948
7.8253;10.0000;2.4078;2.3000;2.7945
7.8263;10.0000;2.4078;2.3000;2.7943
7.8273;10.0000;2.4077;2.3000;2.7941
7.8283;10.0000;2.4077;2.3000;2.7939
7.8293;10.0000;2.4076;2.3000;2.7936
7.8303;10.0000;2.4076;2.3000;2.7934
7.8313;10.0000;2.4075;2.3000;2.7932
7.8323;10.0000;2.4074;2.3000;2.7930
7.8333;10.0000;2.4074;2.3000;2.7927
7.8343;10.0000;2.4073;2.3000;2.7925
7.8353;10.0000;2.4073;2.3000;2.7923
7.8363;10.0000;2.4072;2.3000;2.7921
7.8373;10.0000;2.4072;2.3000;2.7919
7.8383;10.0000;2.4071;2.3000;2.7916
7.8393;10.0000;2.4071;2.3000;2.7914
7.8403;10.0000;2.4070;2.3000;2.7912
7.8413;10.0000;2.4070;2.3000;2.7910
7.8423;10.0000;2.4069;2.3000;2.7907
7.8433;10.0000;2.4069;2.3000;2.7905
7.8443;10.0000;2.4068;2.3000;2.7903
7.8453;10.0000;2.4068;2.3000;2.7901
7.8463;10.0000;2.4067;2.3000;2.7899
7.8473;10.0000;2.4067;2.3000;2.7896
7.8483;10.0000;2.4066;2.3000;2.7894
7.8493;10.0000;2.4066;2.3000;2.7892
7.8503;10.0000;2.4065;2.3000;2.7890
7.8513;10.0000;2.4065;2.3000;2.7888
7.8523;10.0000;2.4064;2.3000;2.7885
7.8533;10.0000;2.4064;2.3000;2.7883
7.8543;10.0000;2.4063;2.3000;2.7881
7.8553;10.0000;2.4063;2.3000;2.7879
7.8563;10.0000;2.4062;2.3000;2.7877
7.8573;10.0000;2.4062;2.3000;2.7874
7.8583;10.0000;2.4061;2.3000;2.7872
7.8593;10.0000;2.4061;2.3000;2.7870
7.8603;10.0000;2.4060;2.3000;2.7868
7.8613;10.0000;2.4060;2.3000;2.7866
7.8623;10.0000;2.4059;2.3000;2.7863
7.8633;10.0000;2.4058;2.3000;2.7861
7.8643;10.0000;2.4058;2.3000;2.7859
7.8653;10.0000;2.4057;2.3000;2.7857
7.8663;10.0000;2.4057;2.3000;2.7855
7.8673;10.0000;2.4056;2.3000;2.7852
7.8683;10.0000;2.4056;2.3000;2.7850
7.8693;10.0000;2.4055;2.3000;2.7848
7.8703;10.0000;2.4055;2.3000;2.7846
7.8713;10.0000;2.4054;2.3000;2.7844
7.8723;10.0000;2.4054;2.3000;2.7841
7.8733;10.0000;2.4053;2.3000;2.7839
7.8743;10.0000;2.4053;2.3000;2.7837
7.8753;10.0000;2.4052;2.3000;2.7835
7.8763;10.0000;2.4052;2.3000;2.7833
7.8773;10.0000;2.4051;2.3000;2.7831
7.8783;10.0000;2.4051;2.3000;2.7828
7.8793;10.0000;2.4050;2.3000;2.7826
7.8803;10.0000;2.4050;2.3000;2.7824
7.8813;10.0000;2.4049;2.3000;2.7822
7.8823;10.0000;2.4049;2.3000;2.7820
7.8833;10.0000;2.4048;2.3000;2.7818
7.8843;10.0000;2.4048;2.3000;2.7815
7.8853;10.0000;2.4047;2.3000;2.7813
7.8863;10.0000;2.4047;2.3000;2.7811
7.8873;10.0000;2.4046;2.3000;2.7809
7.8883;10.0000;2.4046;2.3000;2.7807
7.8893;10.0000;2.4045;2.3000;2.7804
7.8903;10.0000;2.4045;2.3000;2.7802
7.8913;10.0000;2.4044;2.3000;2.7800
7.8923;10.0000;2.4044;2.3000;2.7798
7.8933;10.0000;2.4043;2.3000;2.7796
7.8943;10.0000;2.4043;2.3000;2.7794
7.8953;10.0000;2.4042;2.3000;2.7792
7.8963;10.0000;2.4042;2.3000;2.7789
7.8973;10.0000;2.4041;2.3000;2.7787
7.8983;10.0000;2.4041;2.3000;2.7785
7.8993;10.0000;2.4040;2.3000;2.7783
7.9003;10.0000;2.4040;2.3000;2.7781
7.9013;10.0000;2.4039;2.3000;2.7779
7.9023;10.0000;2.4039;2.3000;2.7776
7.9033;10.0000;2.4038;2.3000;2.7774
7.9043;10.0000;2.4038;2.3000;2.7772
7.9053;10.0000;2.4037;2.3000;2.7770
7.9063;10.0000;2.4037;2.3000;2.7768
7.9073;10.0000;2.4036;2.3000;2.7766
7.9083;10.0000;2.4036;2.3000;2.7764
7.9093;10.0000;2.4035;2.3000;2.7761
7.9103;10.0000;2.4035;2.3000;2.7759
7.9113;10.0000;2.4034;2.3000;2.7757
7.9123;10.0000;2.4034;2.3000;2.7755
7.9133;10.0000;2.4033;2.3000;2.7753
7.9143;10.0000;2.4033;2.3000;2.7751
7.9153;10.0000;2.4032;2.3000;2.7749
7.9163;10.0000;2.4032;2.3000;2.7746
7.9173;10.0000;2.4031;2.3000;2.7744
7.9183;10.0000;2.4031;2.3000;2.7742
7.9193;10.0000;2.4030;2.3000;2.7740
7.9203;10.0000;2.4030;2.3000;2.7738
7.9213;10.0000;2.4029;2.3000;2.7736
7.9223;10.0000;2.4029;2.3000;2.7734
7.9233;10.0000;2.4028;2.3000;2.7731
7.9243;10.0000;2.4028;2.3000;2.7729
7.9253;10.0000;2.4027;2.3000;2.7727
7.9263;10.0000;2.4027;2.3000;2.7725
7.9273;10.0000;2.4026;2.3000;2.7723
7.9283;10.0000;2.4026;2.3000;2.7721
7.9293;10.0000;2.4025;2.3000;2.7719
7.9303;10.0000;2.4025;2.3000;2.7717
7.9313;10.0000;2.4024;2.3000;2.7714
7.9323;10.0000;2.4024;2.3000;2.7712
7.9333;10.0000;2.4023;2.3000;2.7710
7.9343;10.0000;2.4023;2.3000;2.7708
7.9353;10.0000;2.4022;2.3000;2.7706
7.9363;10.0000;2.4022;2.3000;2.7704
7.9373;10.0000;2.4021;2.3000;2.7702
7.9383;10.0000;2.4021;2.3000;2.7700
7.9393;10.0000;2.4020;2.3000;2.7698
7.9403;10.0000;2.4020;2.3000;2.7695
7.9413;10.0000;2.4019;2.3000;2.7693
7.9423;10.0000;2.4019;2.3000;2.7691
7.9433;10.0000;2.4018;2.3000;2.7689
7.9443;10.0000;2.4018;2.3000;2.7687
7.9453;10.0000;2.4017;2.3000;2.7685
7.9463;10.0000;2.4017;2.3000;2.7683
7.9473;10.0000;2.4016;2.3000;2.7681
7.9483;10.0000;2.4016;2.3000;2.7679
7.9493;10.0000;2.4015;2.3000;2.7676
7.9503;10.0000;2.4015;2.3000;2.7674
7.9513;10.0000;2.4014;2.3000;2.7672
7.9523;10.0000;2.4014;2.3000;2.7670
7.9533;10.0000;2.4014;2.3000;2.7668
7.9543;10.0000;2.4013;2.3000;2.7666
7.9553;10.0000;2.4013;2.3000;2.7664
7.9563;10.0000;2.4012;2.3000;2.7662
7.9573;10.0000;2.4012;2.3000;2.7660
7.9583;10.0000;2.4011;2.3000;2.7658
7.9593;10.0000;2.4011;2.3000;2.7656
7.9603;10.0000;2.4010;2.3000;2.7653
7.9613;10.0000;2.4010;2.3000;2.7651
7.9623;10.0000;2.4009;2.3000;2.7649
7.9633;10.0000;2.4009;2.3000;2.7647
7.9643;10.0000;2.4008;2.3000;2.7645
7.9653;10.0000;2.4008;2.3000;2.7643
7.9663;10.0000;2.4007;2.3000;2.7641
7.9673;10.0000;2.4007;2.3000;2.7639
7.9683;10.0000;2.4006;2.3000;2.7637
7.9693;10.0000;2.4006;2.3000;2.7635
7.9703;10.0000;2.4005;2.3000;2.7633
7.9713;10.0000;2.4005;2.3000;2.7630
7.9723;10.0000;2.4004;2.3000;2.7628
7.9733;10.0000;2.4004;2.3000;2.7626
7.9743;10.0000;2.4003;2.3000;2.7624
7.9753;10.0000;2.4003;2.3000;2.7622
7.9763;10.0000;2.4002;2.3000;2.7620
7.9773;10.0000;2.4002;2.3000;2.7618
7.9783;10.0000;2.4001;2.3000;2.7616
7.9793;10.0000;2.4001;2.3000;2.7614
7.9803;10.0000;2.4000;2.3000;2.7612
7.9813;10.0000;2.4000;2.3000;2.7610
7.9823;10.0000;2.3999;2.3000;2.7608
7.9833;10.0000;2.3999;2.3000;2.7606
7.9843;10.0000;2.3999;2.3000;2.7604
7.9853;10.0000;2.3998;2.3000;2.7601
7.9863;10.0000;2.3998;2.3000;2.7599
7.9873;10.0000;2.3997;2.3000;2.7597
7.9883;10.0000;2.3997;2.3000;2.7595
7.9893;10.0000;2.3996;2.3000;2.7593
7.9903;10.0000;2.3996;2.3000;2.7591
7.9913;10.0000;2.3995;2.3000;2.7589
7.9923;10.0000;2.3995;2.3000;2.7587
7.9933;10.0000;2.3994;2.3000;2.7585
7.9943;10.0000;2.3994;2.3000;2.7583
7.9953;10.0000;2.3993;2.3000;2.7581
7.9963;10.0000;2.3993;2.3000;2.7579
7.9973;10.0000;2.3992;2.3000;2.7577
7.9983;10.0000;2.3992;2.3000;2.7575
7.9993;10.0000;2.3991;2.3000;2.7573
8.0003;10.0000;2.3991;2.3000;2.7571
8.0015;10.0000;2.3990;2.3000;2.7568
8.0028;10.0000;2.3990;2.3000;2.7565
8.0040;10.0000;2.3989;2.3000;2.7563
8.0053;10.0000;2.3989;2.3000;2.7560
8.0065;10.0000;2.3988;2.3000;2.7558
8.0078;10.0000;2.3987;2.3000;2.7555
8.0090;10.0000;2.3987;2.3000;2.7553
8.0103;10.0000;2.3986;2.3000;2.7550
8.0115;10.0000;2.3986;2.3000;2.7548
8.0128;10.0000;2.3985;2.3000;2.7545
8.0140;10.0000;2.3984;2.3000;2.7543
8.0153;10.0000;2.3984;2.3000;2.7540
8.0165;10.0000;2.3983;2.3000;2.7537
8.0178;10.0000;2.3983;2.3000;2.7535
8.0190;10.0000;2.3982;2.3000;2.7532
8.0203;10.0000;2.3981;2.3000;2.7530
8.0215;10.0000;2.3981;2.3000;2.7527
8.0228;10.0000;2.3980;2.3000;2.7525
8.0240;10.0000;2.3980;2.3000;2.7522
8.0253;10.0000;2.3979;2.3000;2.7520
8.0265;10.0000;2.3979;2.3000;2.7517
8.0278;10.0000;2.3978;2.3000;2.7515
8.0290;10.0000;2.3977;2.3000;2.7512
8.0303;10.0000;2.3977;2.3000;2.7510
8.0315;10.0000;2.3976;2.3000;2.7507
8.0328;10.0000;2.3976;2.3000;2.7505
8.0340;10.0000;2.3975;2.3000;2.7502
8.0353;10.0000;2.3974;2.3000;2.7499
8.0365;10.0000;2.3974;2.3000;2.7497
8.0378;10.0000;2.3973;2.3000;2.7494
8.0390;10.0000;2.3973;2.3000;2.7492
8.0403;10.0000;2.3972;2.3000;2.7489
8.0415;10.0000;2.3972;2.3000;2.7487
8.0428;10.0000;2.3971;2.3000;2.7484
8.0440;10.0000;2.3970;2.3000;2.7482
8.0453;10.0000;2.3970;2.3000;2.7479
8.0465;10.0000;2.3969;2.3000;2.7477
8.0478;10.0000;2.3969;2.3000;2.7474
8.0490;10.0000;2.3968;2.3000;2.7472
8.0503;10.0000;2.3967;2.3000;2.7469
8.0515;10.0000;2.3967;2.3000;2.7467
8.0528;10.0000;2.3966;2.3000;2.7464
8.0540;10.0000;2.3966;2.3000;2.7462
8.0553;10.0000;2.3965;2.3000;2.7459
8.0565;10.0000;2.3965;2.3000;2.7457
8.0578;10.0000;2.3964;2.3000;2.7454
8.0590;10.0000;2.3963;2.3000;2.7452
8.0603;10.0000;2.3963;2.3000;2.7449
8.0615;10.0000;2.3962;2.3000;2.7447
8.0628;10.0000;2.3962;2.3000;2.7444
8.0640;10.0000;2.3961;2.3000;2.7442
8.0653;10.0000;2.3961;2.3000;2.7439
8.0665;10.0000;2.3960;2.3000;2.7437
8.0678;10.0000;2.3959;2.3000;2.7434
8.0690;10.0000;2.3959;2.3000;2.7432
8.0703;10.0000;2.3958;2.3000;2.7430
8.0715;10.0000;2.3958;2.3000;2.7427
8.0728;10.0000;2.3957;2.3000;2.7425
8.0740;10.0000;2.3957;2.3000;2.7422
8.0753;10.0000;2.3956;2.3000;2.7420
8.0765;10.0000;2.3955;2.3000;2.7417
8.0778;10.0000;2.3955;2.3000;2.7415
8.0790;10.0000;2.3954;2.3000;2.7412
8.0803;10.0000;2.3954;2.3000;2.7410
8.0815;10.0000;2.3953;2.3000;2.7407
8.0828;10.0000;2.3953;2.3000;2.7405
8.0840;10.0000;2.3952;2.3000;2.7402
8.0853;10.0000;2.3951;2.3000;2.7400
8.0865;10.0000;2.3951;2.3000;2.7397
8.0878;10.0000;2.3950;2.3000;2.7395
8.0890;10.0000;2.3950;2.3000;2.7393
8.0903;10.0000;2.3949;2.3000;2.7390
8.0915;10.0000;2.3949;2.3000;2.7388
8.0928;10.0000;2.3948;2.3000;2.7385
8.0940;10.0000;2.3947;2.3000;2.7383
8.0953;10.0000;2.3947;2.3000;2.7380
8.0965;10.0000;2.3946;2.3000;2.7378
8.0978;10.0000;2.3946;2.3000;2.7375
8.0990;10.0000;2.3945;2.3000;2.7373
8.1003;10.0000;2.3945;2.3000;2.7371
8.1015;10.0000;2.3944;2.3000;2.7368
8.1028;10.0000;2.3944;2.3000;2.7366
8.1040;10.0000;2.3943;2.3000;2.7363
8.1053;10.0000;2.3942;2.3000;2.7361
8.1065;10.0000;2.3942;2.3000;2.7358
8.1078;10.0000;2.3941;2.3000;2.7356
8.1090;10.0000;2.3941;2.3000;2.7353
8.1103;10.0000;2.3940;2.3000;2.7351
8.1115;10.0000;2.3940;2.3000;2.7349
8.1128;10.0000;2.3939;2.3000;2.7346
8.1140;10.0000;2.3939;2.3000;2.7344
8.1153;10.0000;2.3938;2.3000;2.7341
8.1165;10.0000;2.3937;2.3000;2.7339
8.1178;10.0000;2.3937;2.3000;2.7336
8.1190;10.0000;2.3936;2.3000;2.7334
8.1203;10.0000;2.3936;2.3000;2.7332
8.1215;10.0000;2.3935;2.3000;2.7329
8.1228;10.0000;2.3935;2.3000;2.7327
8.1240;10.0000;2.3934;2.3000;2.7324
8.1253;10.0000;2.3933;2.3000;2.7322
8.1265;10.0000;2.3933;2.3000;2.7320
8.1278;10.0000;2.3932;2.3000;2.7317
8.1290;10.0000;2.3932;2.3000;2.7315
8.1303;10.0000;2.3931;2.3000;2.7312
8.1315;10.0000;2.3931;2.3000;2.7310
8.1328;10.0000;2.3930;2.3000;2.7308
8.1340;10.0000;2.3930;2.3000;2.7305
8.1353;10.0000;2.3929;2.3000;2.7303
8.1365;10.0000;2.3929;2.3000;2.7300
8.1378;10.0000;2.3928;2.3000;2.7298
8.1390;10.0000;2.3927;2.3000;2.7296
8.1403;10.0000;2.3927;2.3000;2.7293
8.1415;10.0000;2.3926;2.3000;2.7291
8.1428;10.0000;2.3926;2.3000;2.7288
8.1440;10.0000;2.3925;2.3000;2.7286
8.1453;10.0000;2.3925;2.3000;2.7284
8.1465;10.0000;2.3924;2.3000;2.7281
8.1478;10.0000;2.3924;2.3000;2.7279
8.1490;10.0000;2.3923;2.3000;2.7276
8.1503;10.0000;2.3922;2.3000;2.7274
8.1515;10.0000;2.3922;2.3000;2.7272
8.1528;10.0000;2.3921;2.3000;2.7269
8.1540;10.0000;2.3921;2.3000;2.7267
8.1553;10.0000;2.3920;2.3000;2.7265
8.1565;10.0000;2.3920;2.3000;2.7262
8.1578;10.0000;2.3919;2.3000;2.7260
8.1590;10.0000;2.3919;2.3000;2.7257
8.1603;10.0000;2.3918;2.3000;2.7255
8.1615;10.0000;2.3918;2.3000;2.7253
8.1628;10.0000;2.3917;2.3000;2.7250
8.1640;10.0000;2.3916;2.3000;2.7248
8.1653;10.0000;2.3916;2.3000;2.7246
8.1665;10.0000;2.3915;2.3000;2.7243
8.1678;10.0000;2.3915;2.3000;2.7241
8.1690;10.0000;2.3914;2.3000;2.7238
8.1703;10.0000;2.3914;2.3000;2.7236
8.1715;10.0000;2.3913;2.3000;2.7234
8.1728;10.0000;2.3913;2.3000;2.7231
8.1740;10.0000;2.3912;2.3000;2.7229
8.1753;10.0000;2.3912;2.3000;2.7227
8.1765;10.0000;2.3911;2.3000;2.7224
8.1778;10.0000;2.3911;2.3000;2.7222
8.1790;10.0000;2.3910;2.3000;2.7220
8.1803;10.0000;2.3909;2.3000;2.7217
8.1815;10.0000;2.3909;2.3000;2.7215
8.1828;10.0000;2.3908;2.3000;2.7213
8.1840;10.0000;2.3908;2.3000;2.7210
8.1853;10.0000;2.3907;2.3000;2.7208
8.1865;10.0000;2.3907;2.3000;2.7206
8.1878;10.0000;2.3906;2.3000;2.7203
8.1890;10.0000;2.3906;2.3000;2.7201
8.1903;10.0000;2.3905;2.3000;2.7199
8.1915;10.0000;2.3905;2.3000;2.7196
8.1928;10.0000;2.3904;2.3000;2.7194
8.1940;10.0000;2.3904;2.3000;2.7192
8.1953;10.0000;2.3903;2.3000;2.7189
8.1965;10.0000;2.3902;2.3000;2.7187
8.1978;10.0000;2.3902;2.3000;2.7185
8.1990;10.0000;2.3901;2.3000;2.7182
8.2003;10.0000;2.3901;2.3000;2.7180
8.2015;10.0000;2.3900;2.3000;2.7178
8.2028;10.0000;2.3900;2.3000;2.7175
8.2040;10.0000;2.3899;2.3000;2.7173
8.2053;10.0000;2.3899;2.3000;2.7171
8.2065;10.0000;2.3898;2.3000;2.7168
8.2078;10.0000;2.3898;2.3000;2.7166
8.2090;10.0000;2.3897;2.3000;2.7164
8.2103;10.0000;2.3897;2.3000;2.7161
8.2115;10.0000;2.3896;2.3000;2.7159
8.2128;10.0000;2.3896;2.3000;2.7157
8.2140;10.0000;2.3895;2.3000;2.7154
8.2153;10.0000;2.3894;2.3000;2.7152
8.2165;10.0000;2.3894;2.3000;2.7150
8.2178;10.0000;2.3893;2.3000;2.7147
8.2190;10.0000;2.3893;2.3000;2.7145
8.2203;10.0000;2.3892;2.3000;2.7143
8.2215;10.0000;2.3892;2.3000;2.7141
8.2228;10.0000;2.3891;2.3000;2.7138
8.2240;10.0000;2.3891;2.3000;2.7136
8.2253;10.0000;2.3890;2.3000;2.7134
8.2265;10.0000;2.3890;2.3000;2.7131
8.2278;10.0000;2.3889;2.3000;2.7129
8.2290;10.0000;2.3889;2.3000;2.7127
8.2303;10.0000;2.3888;2.3000;2.7124
8.2315;10.0000;2.3888;2.3000;2.7122
8.2328;10.0000;2.3887;2.3000;2.7120
8.2340;10.0000;2.3887;2.3000;2.7118
8.2353;10.0000;2.3886;2.3000;2.7115
8.2365;10.0000;2.3886;2.3000;2.7113
8.2378;10.0000;2.3885;2.3000;2.7111
8.2390;10.0000;2.3884;2.3000;2.7108
8.2403;10.0000;2.3884;2.3000;2.7106
8.2415;10.0000;2.3883;2.3000;2.7104
8.2428;10.0000;2.3883;2.3000;2.7102
8.2440;10.0000;2.3882;2.3000;2.7099
8.2453;10.0000;2.3882;2.3000;2.7097
8.2465;10.0000;2.3881;2.3000;2.7095
8.2478;10.0000;2.3881;2.3000;2.7093
8.2490;10.0000;2.3880;2.3000;2.7090
8.2503;10.0000;2.3880;2.3000;2.7088
8.2515;10.0000;2.3879;2.3000;2.7086
8.2528;10.0000;2.3879;2.3000;2.7083
8.2540;10.0000;2.3878;2.3000;2.7081
8.2553;10.0000;2.3878;2.3000;2.7079
8.2565;10.0000;2.3877;2.3000;2.7077
8.2578;10.0000;2.3877;2.3000;2.7074
8.2590;10.0000;2.3876;2.3000;2.7072
8.2603;10.0000;2.3876;2.3000;2.7070
8.2615;10.0000;2.3875;2.3000;2.7068
8.2628;10.0000;2.3875;2.3000;2.7065
8.2640;10.0000;2.3874;2.3000;2.7063
8.2653;10.0000;2.3874;2.3000;2.7061
8.2665;10.0000;2.3873;2.3000;2.7059
8.2678;10.0000;2.3873;2.3000;2.7056
8.2690;10.0000;2.3872;2.3000;2.7054
8.2703;10.0000;2.3872;2.3000;2.7052
8.2715;10.0000;2.3871;2.3000;2.7050
8.2728;10.0000;2.3871;2.3000;2.7047
8.2740;10.0000;2.3870;2.3000;2.7045
8.2753;10.0000;2.3869;2.3000;2.7043
8.2765;10.0000;2.3869;2.3000;2.7041
8.2778;10.0000;2.3868;2.3000;2.7038
8.2790;10.0000;2.3868;2.3000;2.7036
8.2803;10.0000;2.3867;2.3000;2.7034
8.2815;10.0000;2.3867;2.3000;2.7032
8.2828;10.0000;2.3866;2.3000;2.7029
8.2840;10.0000;2.3866;2.3000;2.7027
8.2853;10.0000;2.3865;2.3000;2.7025
8.2865;10.0000;2.3865;2.3000;2.7023
8.2878;10.0000;2.3864;2.3000;2.7020
8.2890;10.0000;2.3864;2.3000;2.7018
8.2903;10.0000;2.3863;2.3000;2.7016
8.2915;10.0000;2.3863;2.3000;2.7014
8.2928;10.0000;2.3862;2.3000;2.7012
8.2940;10.0000;2.3862;2.3000;2.7009
8.2953;10.0000;2.3861;2.3000;2.7007
8.2965;10.0000;2.3861;2.3000;2.7005
8.2978;10.0000;2.3860;2.3000;2.7003
8.2990;10.0000;2.3860;2.3000;2.7000
8.3003;10.0000;2.3859;2.3000;2.6998
8.3015;10.0000;2.3859;2.3000;2.6996
8.3028;10.0000;2.3858;2.3000;2.6994
8.3040;10.0000;2.3858;2.3000;2.6992
8.3053;10.0000;2.3857;2.3000;2.6989
8.3065;10.0000;2.3857;2.3000;2.6987
8.3078;10.0000;2.3856;2.3000;2.6985
8.3090;10.0000;2.3856;2.3000;2.6983
8.3103;10.0000;2.3855;2.3000;2.6981
8.3115;10.0000;2.3855;2.3000;2.6978
8.3128;10.0000;2.3854;2.3000;2.6976
8.3140;10.0000;2.3854;2.3000;2.6974
8.3153;10.0000;2.3853;2.3000;2.6972
8.3165;10.0000;2.3853;2.3000;2.6970
8.3178;10.0000;2.3852;2.3000;2.6967
8.3190;10.0000;2.3852;2.3000;2.6965
8.3203;10.0000;2.3851;2.3000;2.6963
8.3215;10.0000;2.3851;2.3000;2.6961
8.3228;10.0000;2.3850;2.3000;2.6959
8.3240;10.0000;2.3850;2.3000;2.6956
8.3253;10.0000;2.3849;2.3000;2.6954
8.3265;10.0000;2.3849;2.3000;2.6952
8.3278;10.0000;2.3848;2.3000;2.6950
8.3290;10.0000;2.3848;2.3000;2.6948
8.3303;10.0000;2.3847;2.3000;2.6945
8.3315;10.0000;2.3847;2.3000;2.6943
8.3328;10.0000;2.3846;2.3000;2.6941
8.3340;10.0000;2.3846;2.3000;2.6939
8.3353;10.0000;2.3845;2.3000;2.6937
8.3365;10.0000;2.3845;2.3000;2.6935
8.3378;10.0000;2.3844;2.3000;2.6932
8.3390;10.0000;2.3844;2.3000;2.6930
8.3403;10.0000;2.3843;2.3000;2.6928
8.3415;10.0000;2.3843;2.3000;2.6926
8.3428;10.0000;2.3842;2.3000;2.6924
8.3440;10.0000;2.3842;2.3000;2.6921
8.3453;10.0000;2.3841;2.3000;2.6919
8.3465;10.0000;2.3841;2.3000;2.6917
8.3478;10.0000;2.3840;2.3000;2.6915
8.3490;10.0000;2.3840;2.3000;2.6913
8.3503;10.0000;2.3839;2.3000;2.6911
8.3515;10.0000;2.3839;2.3000;2.6908
8.3528;10.0000;2.3838;2.3000;2.6906
8.3540;10.0000;2.3838;2.3000;2.6904
8.3553;10.0000;2.3837;2.3000;2.6902
8.3565;10.0000;2.3837;2.3000;2.6900
8.3578;10.0000;2.3836;2.3000;2.6898
8.3590;10.0000;2.3836;2.3000;2.6896
8.3603;10.0000;2.3835;2.3000;2.6893
8.3615;10.0000;2.3835;2.3000;2.6891
8.3628;10.0000;2.3834;2.3000;2.6889
8.3640;10.0000;2.3834;2.3000;2.6887
8.3653;10.0000;2.3833;2.3000;2.6885
8.3665;10.0000;2.3833;2.3000;2.6883
8.3678;10.0000;2.3832;2.3000;2.6880
8.3690;10.0000;2.3832;2.3000;2.6878
8.3703;10.0000;2.3832;2.3000;2.6876
8.3715;10.0000;2.3831;2.3000;2.6874
8.3728;10.0000;2.3831;2.3000;2.6872
8.3740;10.0000;2.3830;2.3000;2.6870
8.3753;10.0000;2.3830;2.3000;2.6868
8.3765;10.0000;2.3829;2.3000;2.6865
8.3778;10.0000;2.3829;2.3000;2.6863
8.3790;10.0000;2.3828;2.3000;2.6861
8.3803;10.0000;2.3828;2.3000;2.6859
8.3815;10.0000;2.3827;2.3000;2.6857
8.3828;10.0000;2.3827;2.3000;2.6855
8.3840;10.0000;2.3826;2.3000;2.6853
8.3853;10.0000;2.3826;2.3000;2.6851
8.3865;10.0000;2.3825;2.3000;2.6848
8.3878;10.0000;2.3825;2.3000;2.6846
8.3890;10.0000;2.3824;2.3000;2.6844
8.3903;10.0000;2.3824;2.3000;2.6842
8.3915;10.0000;2.3823;2.3000;2.6840
8.3928;10.0000;2.3823;2.3000;2.6838
8.3940;10.0000;2.3822;2.3000;2.6836
8.3953;10.0000;2.3822;2.3000;2.6834
8.3965;10.0000;2.3821;2.3000;2.6831
8.3978;10.0000;2.3821;2.3000;2.6829
8.3990;10.0000;2.3820;2.3000;2.6827
8.4003;10.0000;2.3820;2.3000;2.6825
8.4015;10.0000;2.3819;2.3000;2.6823
8.4028;10.0000;2.3819;2.3000;2.6821
