Time[s];Supply_P[bar];EPU_P[bar];R1_P[bar];R2_P[bar];R3_P[bar];V1_P[bar];V2_P[bar];T1_P[bar]
0.3167;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3180;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3192;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3205;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3217;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3230;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3242;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3255;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3267;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3280;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3292;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3305;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3317;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3330;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3342;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3355;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3367;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3380;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3392;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3405;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3417;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3430;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3442;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3455;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3467;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3480;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3492;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3505;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3517;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3530;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3542;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3555;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3567;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3580;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3592;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3605;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3617;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3630;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3642;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3655;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3667;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3680;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3692;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3705;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3717;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3730;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3742;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3755;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3767;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3780;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3792;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3805;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3817;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3830;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3842;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3855;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3867;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3880;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3892;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3905;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3917;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3930;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3942;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3955;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3967;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3980;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.3992;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4005;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4017;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4030;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4042;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4055;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4067;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4080;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4092;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4105;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4117;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4130;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4142;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4155;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4167;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4180;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4192;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4205;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4217;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4230;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4242;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4255;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4267;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4280;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4292;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4305;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4317;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4330;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4342;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4355;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4367;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4380;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4392;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4405;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4417;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4430;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4442;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4455;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4467;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4480;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4492;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4505;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4517;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4530;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4542;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4555;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4567;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4580;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4592;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4605;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4617;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4630;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4642;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4655;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4667;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4680;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4692;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4705;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4717;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4730;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4742;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4755;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4767;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4780;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4792;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4805;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4817;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4830;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4842;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4855;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4867;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4880;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4892;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4905;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4917;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4930;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4942;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4955;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4967;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4980;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.4992;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5002;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5015;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5027;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5040;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5052;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5065;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5077;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5090;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5102;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5115;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5127;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5140;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5152;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5165;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5177;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5190;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5202;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5215;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5227;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5240;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5252;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5265;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5277;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5290;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5302;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5315;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5327;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5340;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5352;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5365;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5377;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5390;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5402;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5415;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5427;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5440;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5452;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5465;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5477;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5490;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5502;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5515;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5527;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5540;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5552;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5565;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5577;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5590;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5602;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5615;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5627;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5640;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5652;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5665;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5677;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5690;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5702;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5715;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5727;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5740;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5752;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5765;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5777;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5790;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5802;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5815;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5827;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5840;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5852;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5865;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5877;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5890;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5902;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5915;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5927;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5940;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5952;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5965;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5977;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.5990;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6002;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6015;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6027;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6040;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6052;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6065;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6077;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6090;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6102;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6115;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6127;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6140;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6152;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6165;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6177;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6190;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6202;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6215;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6227;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6240;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6252;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6265;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6277;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6290;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6302;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6315;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6327;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6340;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6352;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6365;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6377;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6390;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6402;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6415;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6427;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6440;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6452;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6465;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6477;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6490;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6502;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6515;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6527;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6540;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6552;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6565;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6577;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6590;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6602;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6615;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6627;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6640;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6652;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6665;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6677;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6690;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6702;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6715;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6727;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6740;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6752;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6765;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6777;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6790;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6802;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6815;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6827;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6840;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6852;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6865;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6877;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6890;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6902;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6915;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6927;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6940;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6952;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6965;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6977;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.6990;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.7002;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
0.7015;6.0000;0.0000;4.9769;0.0000;0.0000;0.0000;0.0000;0.0000
